# A 6-vector representing the error twist
# 	3 variables for the angular velocity error (Wx, Wy, Wz)
# 	3 variables for the linear velocity error (Vx, Vy, Vz)
0.5999839719586247,0.017259200408312,-0.005338896325568115,-0.04243994271159575,-0.175997466987538,-0.5688214544490269
0.5892708262040776,0.016951007676676264,-0.005243729190254266,-0.04172310114477273,-0.17285390215710164,-0.5586465873383492
0.5787480846960823,0.016650561958421753,-0.005149595790604635,-0.04101279813229475,-0.169768167824682,-0.5486586191509112
0.5684124064668172,0.01635845501972514,-0.005056250111093403,-0.04031027300169046,-0.16673853446371556,-0.5388523047747165
0.5582604037495338,0.016076470190626958,-0.0049631729332506435,-0.03961586088054008,-0.16376351252607432,-0.5292232004099193
0.548288876756544,0.015805997066074568,-0.00486994932079392,-0.03892966465590765,-0.1608418515509929,-0.5197673523234471
0.5384945950393355,0.015548352475493807,-0.004776206309574127,-0.03825162525976447,-0.15797235693709524,-0.5104811289720692
0.528874417630944,0.015304869379269207,-0.004681668486479828,-0.03758158393912078,-0.1551539924727858,-0.501361124793672
0.519425240854984,0.01507277978342657,-0.004587084699262415,-0.036920335863417114,-0.1523857443471046,-0.49240399485565206
0.5101440006482117,0.014855443764065484,-0.004491576698790397,-0.036267067052723805,-0.14966662774189826,-0.48360664943078674
0.5010277625013319,0.014647136117853364,-0.004396686225668511,-0.03562318955171391,-0.14699576164305456,-0.4749659585499819
0.49207354156470523,0.01444581036790954,-0.004302963219769245,-0.03498912640422535,-0.14437222444098544,-0.4664789389121984
0.4832784486518915,0.014249607546427888,-0.004210796196074587,-0.03436523295253853,-0.14179515931146733,-0.45814268456101914
0.4746396189788484,0.014031199139246582,-0.00412686922837777,-0.033757594562635086,-0.13926379035991382,-0.44995399429267247
0.46615439306036616,0.013838297488739083,-0.004039451147781793,-0.03315529922607621,-0.1367771914897216,-0.44191098508583176
0.45782011839378334,0.013703536480841627,-0.003940903065217287,-0.03255117995461238,-0.13433447116367475,-0.43401158708652154
0.44963385202281264,0.013534484724736872,-0.003853172816078162,-0.03196549617583399,-0.1319350540295845,-0.42625165730337533
0.441593085159365,0.01337425939116282,-0.0037659202558585196,-0.03138855871805214,-0.12957807329302576,-0.4186294535925077
0.43369530910677073,0.01324956861028679,-0.0036732826900765336,-0.030814844245673365,-0.12726273378288694,-0.41114293514019346
